Country Name,Country Code_x,Indicator Name_x,Indicator Code_x,Date,Value
Germany,DEU,"Population, total",SP.POP.TOTL,1967,
Greece,GRC,"Population, total",SP.POP.TOTL,1967,9275600800.0
Hungary,HUN,"Population, total",SP.POP.TOTL,1967,
Iceland,ISL,"Population, total",SP.POP.TOTL,1967,621225962.2
Ireland,IRL,"Population, total",SP.POP.TOTL,1967,3343636773.0
Italy,ITA,"Population, total",SP.POP.TOTL,1967,81133120065.0
Japan,JPN,"Population, total",SP.POP.TOTL,1967,123782000000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,1967,
Lithuania,LTU,"Population, total",SP.POP.TOTL,1967,
Luxembourg,LUX,"Population, total",SP.POP.TOTL,1967,974721762.5
Mexico,MEX,"Population, total",SP.POP.TOTL,1967,26560000000.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,1967,25087562181.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,1967,5961418094.0
Norway,NOR,"Population, total",SP.POP.TOTL,1967,9514496703.0
Poland,POL,"Population, total",SP.POP.TOTL,1967,
Portugal,PRT,"Population, total",SP.POP.TOTL,1967,5740241166.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,1967,
Slovenia,SVN,"Population, total",SP.POP.TOTL,1967,
Spain,ESP,"Population, total",SP.POP.TOTL,1967,31647119228.0
Sweden,SWE,"Population, total",SP.POP.TOTL,1967,29275995675.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,1967,17740013179.0
United Kingdom,GBR,"Population, total",SP.POP.TOTL,1967,113117000000.0
United States,USA,"Population, total",SP.POP.TOTL,1967,861700000000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,1967,24256667553.0
Brazil,BRA,"Population, total",SP.POP.TOTL,1967,31086389195.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,1967,
Croatia,HRV,"Population, total",SP.POP.TOTL,1967,
Cyprus,CYP,"Population, total",SP.POP.TOTL,1967,
India,IND,"Population, total",SP.POP.TOTL,1967,50134942204.0
Malta,MLT,"Population, total",SP.POP.TOTL,1967,
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1967,
Romania,ROU,"Population, total",SP.POP.TOTL,1967,
Serbia,SRB,"Population, total",SP.POP.TOTL,1967,
Australia,AUS,"Population, total",SP.POP.TOTL,1968,32712509800.0
Austria,AUT,"Population, total",SP.POP.TOTL,1968,12440625313.0
Belgium,BEL,"Population, total",SP.POP.TOTL,1968,21376353113.0
Canada,CAN,"Population, total",SP.POP.TOTL,1968,71829810520.0
Chile,CHL,"Population, total",SP.POP.TOTL,1968,7167086957.0
Colombia,COL,"Population, total",SP.POP.TOTL,1968,5960212869.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,1968,773841494.3
Denmark,DNK,"Population, total",SP.POP.TOTL,1968,13505573867.0
Estonia,EST,"Population, total",SP.POP.TOTL,1968,
Finland,FIN,"Population, total",SP.POP.TOTL,1968,8823033880.0
France,FRA,"Population, total",SP.POP.TOTL,1968,129785000000.0
Germany,DEU,"Population, total",SP.POP.TOTL,1968,
Greece,GRC,"Population, total",SP.POP.TOTL,1968,10090675903.0
Hungary,HUN,"Population, total",SP.POP.TOTL,1968,
Iceland,ISL,"Population, total",SP.POP.TOTL,1968,474399471.6
Ireland,IRL,"Population, total",SP.POP.TOTL,1968,3278584478.0
Italy,ITA,"Population, total",SP.POP.TOTL,1968,87942231678.0
Japan,JPN,"Population, total",SP.POP.TOTL,1968,146601000000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,1968,
Lithuania,LTU,"Population, total",SP.POP.TOTL,1968,
Luxembourg,LUX,"Population, total",SP.POP.TOTL,1968,1066447131.0
Mexico,MEX,"Population, total",SP.POP.TOTL,1968,29360000000.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,1968,27817605743.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,1968,5180597621.0
Norway,NOR,"Population, total",SP.POP.TOTL,1968,10159934137.0
Poland,POL,"Population, total",SP.POP.TOTL,1968,
Portugal,PRT,"Population, total",SP.POP.TOTL,1968,6354262628.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,1968,
Slovenia,SVN,"Population, total",SP.POP.TOTL,1968,
Spain,ESP,"Population, total",SP.POP.TOTL,1968,31475548481.0
Sweden,SWE,"Population, total",SP.POP.TOTL,1968,31066819929.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,1968,18942729779.0
United Kingdom,GBR,"Population, total",SP.POP.TOTL,1968,107760000000.0
United States,USA,"Population, total",SP.POP.TOTL,1968,942500000000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,1968,26436857247.0
Brazil,BRA,"Population, total",SP.POP.TOTL,1968,33930457425.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,1968,
Croatia,HRV,"Population, total",SP.POP.TOTL,1968,
Cyprus,CYP,"Population, total",SP.POP.TOTL,1968,
India,IND,"Population, total",SP.POP.TOTL,1968,53085455871.0
Malta,MLT,"Population, total",SP.POP.TOTL,1968,
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1968,
Romania,ROU,"Population, total",SP.POP.TOTL,1968,
Serbia,SRB,"Population, total",SP.POP.TOTL,1968,
Australia,AUS,"Population, total",SP.POP.TOTL,1969,36681599283.0
Austria,AUT,"Population, total",SP.POP.TOTL,1969,13582798556.0
Belgium,BEL,"Population, total",SP.POP.TOTL,1969,23710735895.0
Canada,CAN,"Population, total",SP.POP.TOTL,1969,79148411662.0
Chile,CHL,"Population, total",SP.POP.TOTL,1969,8377093023.0
Colombia,COL,"Population, total",SP.POP.TOTL,1969,6450175214.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,1969,853630203.8
Denmark,DNK,"Population, total",SP.POP.TOTL,1969,15414902267.0
Estonia,EST,"Population, total",SP.POP.TOTL,1969,
Finland,FIN,"Population, total",SP.POP.TOTL,1969,10070766721.0
France,FRA,"Population, total",SP.POP.TOTL,1969,141903000000.0
Germany,DEU,"Population, total",SP.POP.TOTL,1969,
Greece,GRC,"Population, total",SP.POP.TOTL,1969,11615657031.0
Hungary,HUN,"Population, total",SP.POP.TOTL,1969,
Iceland,ISL,"Population, total",SP.POP.TOTL,1969,414709311.4
Ireland,IRL,"Population, total",SP.POP.TOTL,1969,3787077344.0
Italy,ITA,"Population, total",SP.POP.TOTL,1969,97085082807.0
Japan,JPN,"Population, total",SP.POP.TOTL,1969,172204000000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,1969,
Lithuania,LTU,"Population, total",SP.POP.TOTL,1969,
Luxembourg,LUX,"Population, total",SP.POP.TOTL,1969,1234878981.0
Mexico,MEX,"Population, total",SP.POP.TOTL,1969,32480000000.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,1969,34035946604.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,1969,5761588762.0
Norway,NOR,"Population, total",SP.POP.TOTL,1969,11063065083.0
Poland,POL,"Population, total",SP.POP.TOTL,1969,
Portugal,PRT,"Population, total",SP.POP.TOTL,1969,6969025826.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,1969,
Slovenia,SVN,"Population, total",SP.POP.TOTL,1969,
Spain,ESP,"Population, total",SP.POP.TOTL,1969,36038711600.0
Sweden,SWE,"Population, total",SP.POP.TOTL,1969,33738102482.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,1969,20524886616.0
United Kingdom,GBR,"Population, total",SP.POP.TOTL,1969,116465000000.0
United States,USA,"Population, total",SP.POP.TOTL,1969,1019900000000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,1969,31256284544.0
Brazil,BRA,"Population, total",SP.POP.TOTL,1969,37171640819.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,1969,
Croatia,HRV,"Population, total",SP.POP.TOTL,1969,
Cyprus,CYP,"Population, total",SP.POP.TOTL,1969,
India,IND,"Population, total",SP.POP.TOTL,1969,58447995017.0
Malta,MLT,"Population, total",SP.POP.TOTL,1969,
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1969,
Romania,ROU,"Population, total",SP.POP.TOTL,1969,
Serbia,SRB,"Population, total",SP.POP.TOTL,1969,
Australia,AUS,"Population, total",SP.POP.TOTL,1970,41331616082.0
Austria,AUT,"Population, total",SP.POP.TOTL,1970,15373005557.0
Belgium,BEL,"Population, total",SP.POP.TOTL,1970,26706196047.0
Canada,CAN,"Population, total",SP.POP.TOTL,1970,87896095320.0
Chile,CHL,"Population, total",SP.POP.TOTL,1970,9126309735.0
Colombia,COL,"Population, total",SP.POP.TOTL,1970,7198360460.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,1970,984830158.5
Denmark,DNK,"Population, total",SP.POP.TOTL,1970,17075457600.0
Estonia,EST,"Population, total",SP.POP.TOTL,1970,
Finland,FIN,"Population, total",SP.POP.TOTL,1970,11357516988.0
France,FRA,"Population, total",SP.POP.TOTL,1970,148456000000.0
Germany,DEU,"Population, total",SP.POP.TOTL,1970,215838000000.0
Greece,GRC,"Population, total",SP.POP.TOTL,1970,13139863636.0
Hungary,HUN,"Population, total",SP.POP.TOTL,1970,
Iceland,ISL,"Population, total",SP.POP.TOTL,1970,526704545.5
Ireland,IRL,"Population, total",SP.POP.TOTL,1970,4395995086.0
Italy,ITA,"Population, total",SP.POP.TOTL,1970,113395000000.0
Japan,JPN,"Population, total",SP.POP.TOTL,1970,212609000000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,1970,
Lithuania,LTU,"Population, total",SP.POP.TOTL,1970,
Luxembourg,LUX,"Population, total",SP.POP.TOTL,1970,1457768455.0
Mexico,MEX,"Population, total",SP.POP.TOTL,1970,35520000000.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,1970,38164716625.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,1970,
Norway,NOR,"Population, total",SP.POP.TOTL,1970,12814123115.0
Poland,POL,"Population, total",SP.POP.TOTL,1970,
Portugal,PRT,"Population, total",SP.POP.TOTL,1970,8108235704.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,1970,
Slovenia,SVN,"Population, total",SP.POP.TOTL,1970,
Spain,ESP,"Population, total",SP.POP.TOTL,1970,40992995008.0
Sweden,SWE,"Population, total",SP.POP.TOTL,1970,38092452061.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,1970,
United Kingdom,GBR,"Population, total",SP.POP.TOTL,1970,130672000000.0
United States,USA,"Population, total",SP.POP.TOTL,1970,1073300000000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,1970,31584210366.0
Brazil,BRA,"Population, total",SP.POP.TOTL,1970,42327664794.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,1970,
Croatia,HRV,"Population, total",SP.POP.TOTL,1970,
Cyprus,CYP,"Population, total",SP.POP.TOTL,1970,
India,IND,"Population, total",SP.POP.TOTL,1970,62422483055.0
Malta,MLT,"Population, total",SP.POP.TOTL,1970,250721821.6
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1970,
Romania,ROU,"Population, total",SP.POP.TOTL,1970,
Serbia,SRB,"Population, total",SP.POP.TOTL,1970,
Australia,AUS,"Population, total",SP.POP.TOTL,1971,45214469705.0
Austria,AUT,"Population, total",SP.POP.TOTL,1971,17858486067.0
Belgium,BEL,"Population, total",SP.POP.TOTL,1971,29821661870.0
Canada,CAN,"Population, total",SP.POP.TOTL,1971,99271961775.0
Chile,CHL,"Population, total",SP.POP.TOTL,1971,10884114754.0
Colombia,COL,"Population, total",SP.POP.TOTL,1971,7820380971.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,1971,1077152902.0
Denmark,DNK,"Population, total",SP.POP.TOTL,1971,19085731252.0
Estonia,EST,"Population, total",SP.POP.TOTL,1971,
Finland,FIN,"Population, total",SP.POP.TOTL,1971,12527405513.0
France,FRA,"Population, total",SP.POP.TOTL,1971,165967000000.0
Germany,DEU,"Population, total",SP.POP.TOTL,1971,249985000000.0
Greece,GRC,"Population, total",SP.POP.TOTL,1971,14591750000.0
Hungary,HUN,"Population, total",SP.POP.TOTL,1971,
Iceland,ISL,"Population, total",SP.POP.TOTL,1971,670251136.4
Ireland,IRL,"Population, total",SP.POP.TOTL,1971,5098250287.0
Italy,ITA,"Population, total",SP.POP.TOTL,1971,124672000000.0
Japan,JPN,"Population, total",SP.POP.TOTL,1971,240152000000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,1971,
Lithuania,LTU,"Population, total",SP.POP.TOTL,1971,
Luxembourg,LUX,"Population, total",SP.POP.TOTL,1971,1518773421.0
Mexico,MEX,"Population, total",SP.POP.TOTL,1971,39200000000.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,1971,44579122807.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,1971,7911136757.0
Norway,NOR,"Population, total",SP.POP.TOTL,1971,14583114840.0
Poland,POL,"Population, total",SP.POP.TOTL,1971,
Portugal,PRT,"Population, total",SP.POP.TOTL,1971,9201604240.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,1971,
Slovenia,SVN,"Population, total",SP.POP.TOTL,1971,
Spain,ESP,"Population, total",SP.POP.TOTL,1971,46619420359.0
Sweden,SWE,"Population, total",SP.POP.TOTL,1971,41566412923.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,1971,
United Kingdom,GBR,"Population, total",SP.POP.TOTL,1971,148114000000.0
United States,USA,"Population, total",SP.POP.TOTL,1971,1164850000000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,1971,33293199095.0
Brazil,BRA,"Population, total",SP.POP.TOTL,1971,48869830902.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,1971,
Croatia,HRV,"Population, total",SP.POP.TOTL,1971,
Cyprus,CYP,"Population, total",SP.POP.TOTL,1971,
India,IND,"Population, total",SP.POP.TOTL,1971,67350988021.0
Malta,MLT,"Population, total",SP.POP.TOTL,1971,264579879.8
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1971,
Romania,ROU,"Population, total",SP.POP.TOTL,1971,
Serbia,SRB,"Population, total",SP.POP.TOTL,1971,
Australia,AUS,"Population, total",SP.POP.TOTL,1972,52042056075.0
Austria,AUT,"Population, total",SP.POP.TOTL,1972,22059612477.0
Belgium,BEL,"Population, total",SP.POP.TOTL,1972,37209418019.0
Canada,CAN,"Population, total",SP.POP.TOTL,1972,113083000000.0
Chile,CHL,"Population, total",SP.POP.TOTL,1972,11853817308.0
Colombia,COL,"Population, total",SP.POP.TOTL,1972,8671358733.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,1972,1238251696.0
Denmark,DNK,"Population, total",SP.POP.TOTL,1972,23232379952.0
Estonia,EST,"Population, total",SP.POP.TOTL,1972,
Finland,FIN,"Population, total",SP.POP.TOTL,1972,14743186120.0
France,FRA,"Population, total",SP.POP.TOTL,1972,203494000000.0
Germany,DEU,"Population, total",SP.POP.TOTL,1972,299802000000.0
Greece,GRC,"Population, total",SP.POP.TOTL,1972,16885511364.0
Hungary,HUN,"Population, total",SP.POP.TOTL,1972,
Iceland,ISL,"Population, total",SP.POP.TOTL,1972,839652164.1
Ireland,IRL,"Population, total",SP.POP.TOTL,1972,6318060582.0
Italy,ITA,"Population, total",SP.POP.TOTL,1972,145260000000.0
Japan,JPN,"Population, total",SP.POP.TOTL,1972,318031000000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,1972,
Lithuania,LTU,"Population, total",SP.POP.TOTL,1972,
Luxembourg,LUX,"Population, total",SP.POP.TOTL,1972,1901697370.0
Mexico,MEX,"Population, total",SP.POP.TOTL,1972,45200000000.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,1972,54706557264.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,1972,9567331065.0
Norway,NOR,"Population, total",SP.POP.TOTL,1972,17358610850.0
Poland,POL,"Population, total",SP.POP.TOTL,1972,
Portugal,PRT,"Population, total",SP.POP.TOTL,1972,11239117865.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,1972,
Slovenia,SVN,"Population, total",SP.POP.TOTL,1972,
Spain,ESP,"Population, total",SP.POP.TOTL,1972,59132415221.0
Sweden,SWE,"Population, total",SP.POP.TOTL,1972,48954145809.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,1972,
United Kingdom,GBR,"Population, total",SP.POP.TOTL,1972,169965000000.0
United States,USA,"Population, total",SP.POP.TOTL,1972,1279110000000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,1972,34733000536.0
Brazil,BRA,"Population, total",SP.POP.TOTL,1972,58434858375.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,1972,
Croatia,HRV,"Population, total",SP.POP.TOTL,1972,
Cyprus,CYP,"Population, total",SP.POP.TOTL,1972,
India,IND,"Population, total",SP.POP.TOTL,1972,71463193831.0
Malta,MLT,"Population, total",SP.POP.TOTL,1972,295118249.3
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1972,
Romania,ROU,"Population, total",SP.POP.TOTL,1972,
Serbia,SRB,"Population, total",SP.POP.TOTL,1972,
Australia,AUS,"Population, total",SP.POP.TOTL,1973,63832158873.0
Austria,AUT,"Population, total",SP.POP.TOTL,1973,29515467707.0
Belgium,BEL,"Population, total",SP.POP.TOTL,1973,47743801490.0
Canada,CAN,"Population, total",SP.POP.TOTL,1973,131322000000.0
Chile,CHL,"Population, total",SP.POP.TOTL,1973,16836261173.0
Colombia,COL,"Population, total",SP.POP.TOTL,1973,10315760000.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,1973,1528916185.0
Denmark,DNK,"Population, total",SP.POP.TOTL,1973,30730626663.0
Estonia,EST,"Population, total",SP.POP.TOTL,1973,
Finland,FIN,"Population, total",SP.POP.TOTL,1973,19472363467.0
France,FRA,"Population, total",SP.POP.TOTL,1973,264430000000.0
Germany,DEU,"Population, total",SP.POP.TOTL,1973,398374000000.0
Greece,GRC,"Population, total",SP.POP.TOTL,1973,22347848101.0
Hungary,HUN,"Population, total",SP.POP.TOTL,1973,
Iceland,ISL,"Population, total",SP.POP.TOTL,1973,1154440253.0
Ireland,IRL,"Population, total",SP.POP.TOTL,1973,7481173066.0
Italy,ITA,"Population, total",SP.POP.TOTL,1973,175492000000.0
Japan,JPN,"Population, total",SP.POP.TOTL,1973,432083000000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,1973,
Lithuania,LTU,"Population, total",SP.POP.TOTL,1973,
Luxembourg,LUX,"Population, total",SP.POP.TOTL,1973,2609875802.0
Mexico,MEX,"Population, total",SP.POP.TOTL,1973,55280000000.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,1973,71840909664.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,1973,12802281898.0
Norway,NOR,"Population, total",SP.POP.TOTL,1973,22534253703.0
Poland,POL,"Population, total",SP.POP.TOTL,1973,
Portugal,PRT,"Population, total",SP.POP.TOTL,1973,15090564186.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,1973,
Slovenia,SVN,"Population, total",SP.POP.TOTL,1973,
Spain,ESP,"Population, total",SP.POP.TOTL,1973,78639525985.0
Sweden,SWE,"Population, total",SP.POP.TOTL,1973,59404966684.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,1973,
United Kingdom,GBR,"Population, total",SP.POP.TOTL,1973,192538000000.0
United States,USA,"Population, total",SP.POP.TOTL,1973,1425380000000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,1973,52544000117.0
Brazil,BRA,"Population, total",SP.POP.TOTL,1973,83592275863.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,1973,
Croatia,HRV,"Population, total",SP.POP.TOTL,1973,
Cyprus,CYP,"Population, total",SP.POP.TOTL,1973,
India,IND,"Population, total",SP.POP.TOTL,1973,85515269585.0
Malta,MLT,"Population, total",SP.POP.TOTL,1973,345602025.4
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1973,
Romania,ROU,"Population, total",SP.POP.TOTL,1973,
Serbia,SRB,"Population, total",SP.POP.TOTL,1973,
Australia,AUS,"Population, total",SP.POP.TOTL,1974,88963890936.0
Austria,AUT,"Population, total",SP.POP.TOTL,1974,35189299912.0
Belgium,BEL,"Population, total",SP.POP.TOTL,1974,56033077879.0
Canada,CAN,"Population, total",SP.POP.TOTL,1974,160409000000.0
Chile,CHL,"Population, total",SP.POP.TOTL,1974,16210404184.0
Colombia,COL,"Population, total",SP.POP.TOTL,1974,12370029584.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,1974,1666544754.0
Denmark,DNK,"Population, total",SP.POP.TOTL,1974,34160444798.0
Estonia,EST,"Population, total",SP.POP.TOTL,1974,
Finland,FIN,"Population, total",SP.POP.TOTL,1974,24848821490.0
France,FRA,"Population, total",SP.POP.TOTL,1974,285552000000.0
Germany,DEU,"Population, total",SP.POP.TOTL,1974,445303000000.0
Greece,GRC,"Population, total",SP.POP.TOTL,1974,25351306818.0
Hungary,HUN,"Population, total",SP.POP.TOTL,1974,
Iceland,ISL,"Population, total",SP.POP.TOTL,1974,1515190595.0
Ireland,IRL,"Population, total",SP.POP.TOTL,1974,7896860615.0
Italy,ITA,"Population, total",SP.POP.TOTL,1974,199564000000.0
Japan,JPN,"Population, total",SP.POP.TOTL,1974,479626000000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,1974,
Lithuania,LTU,"Population, total",SP.POP.TOTL,1974,
Luxembourg,LUX,"Population, total",SP.POP.TOTL,1974,3183637117.0
Mexico,MEX,"Population, total",SP.POP.TOTL,1974,72000000000.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,1974,87243413395.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,1974,13940981798.0
Norway,NOR,"Population, total",SP.POP.TOTL,1974,27145693810.0
Poland,POL,"Population, total",SP.POP.TOTL,1974,
Portugal,PRT,"Population, total",SP.POP.TOTL,1974,17512391476.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,1974,
Slovenia,SVN,"Population, total",SP.POP.TOTL,1974,
Spain,ESP,"Population, total",SP.POP.TOTL,1974,97274006346.0
Sweden,SWE,"Population, total",SP.POP.TOTL,1974,66013338965.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,1974,
United Kingdom,GBR,"Population, total",SP.POP.TOTL,1974,206131000000.0
United States,USA,"Population, total",SP.POP.TOTL,1974,1545240000000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,1974,72436777342.0
Brazil,BRA,"Population, total",SP.POP.TOTL,1974,109795000000.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,1974,
Croatia,HRV,"Population, total",SP.POP.TOTL,1974,
Cyprus,CYP,"Population, total",SP.POP.TOTL,1974,
India,IND,"Population, total",SP.POP.TOTL,1974,99525899116.0
Malta,MLT,"Population, total",SP.POP.TOTL,1974,376094108.5
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1974,
Romania,ROU,"Population, total",SP.POP.TOTL,1974,
Serbia,SRB,"Population, total",SP.POP.TOTL,1974,
Australia,AUS,"Population, total",SP.POP.TOTL,1975,97304383449.0
Austria,AUT,"Population, total",SP.POP.TOTL,1975,40059206763.0
Belgium,BEL,"Population, total",SP.POP.TOTL,1975,65678189097.0
Canada,CAN,"Population, total",SP.POP.TOTL,1975,173834000000.0
Chile,CHL,"Population, total",SP.POP.TOTL,1975,7622217352.0
Colombia,COL,"Population, total",SP.POP.TOTL,1975,13098633902.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,1975,1960863466.0
Denmark,DNK,"Population, total",SP.POP.TOTL,1975,40474406216.0
Estonia,EST,"Population, total",SP.POP.TOTL,1975,
Finland,FIN,"Population, total",SP.POP.TOTL,1975,29472623242.0
